marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,valor
0,2016,4,8,8,1,4,1,121,1,3,0,0,2000,8829
1,2023,10,13,8,0,0,2,575,0,0,0,0,500,16935
9,2022,8,14,16,0,0,2,458,1,0,0,0,250,15174
0,2023,12,22,8,1,4,4,59,1,4,0,0,250,7305
0,2017,12,21,16,1,4,2,88,0,1,0,0,250,10538
9,2021,10,15,2,0,0,2,501,1,4,0,0,1000,19912
9,2016,10,18,12,1,4,1,117,3,3,0,0,1000,11010
0,2022,12,15,8,0,0,4,88,2,1,0,250,500,4899
6,2022,6,11,16,1,6,4,134,3,2,0,0,250,15740
10,2015,8,8,16,0,0,2,555,0,0,0,0,2000,18703
7,2022,8,13,32,0,0,3,67,2,3,0,250,125,5161
7,2023,12,24,6,0,0,1,234,2,1,0,250,250,7619
5,2015,10,11,8,0,0,3,515,0,0,0,0,500,21229
7,2012,6,10,16,0,0,1,293,2,1,0,0,1000,8511
3,2019,10,17,16,1,4,4,86,1,4,0,0,500,11470
8,2017,12,21,16,0,0,2,523,0,2,0,0,250,25188
2,2021,4,4,6,0,0,4,257,2,3,0,2000,0,8250
3,2020,10,20,16,0,0,2,447,0,0,1,0,250,19831
10,2014,4,5,8,0,0,3,578,1,2,0,1000,250,22694
10,2015,10,10,8,0,0,2,460,3,0,0,0,250,20101
6,2021,4,5,6,0,0,2,529,1,1,1,0,1000,14748
1,2016,8,16,8,0,0,3,461,3,0,0,0,1000,18532
7,2017,8,10,6,0,0,3,91,2,1,0,1000,0,4708
6,2021,4,5,12,1,6,4,114,3,2,0,0,2000,11906
5,2021,6,12,16,0,0,3,409,1,2,0,0,2000,22283
7,2011,6,7,12,0,0,2,233,2,3,0,0,1000,6414
8,2019,8,8,16,0,0,2,486,0,2,0,0,250,21694
1,2012,12,17,8,0,0,3,539,3,0,0,1000,250,21625
1,2015,4,7,16,0,0,3,435,0,0,0,0,250,23899
10,2012,10,17,8,0,0,2,507,3,0,0,1000,250,19952
10,2014,10,12,16,0,0,2,544,0,0,0,1000,250,18674
3,2018,4,5,8,0,0,2,588,1,4,0,0,250,17008
9,2010,2,3,2,0,0,1,36,2,2,0,0,250,6489
7,2022,6,8,12,0,0,4,261,2,3,0,1000,1000,7863
8,2019,6,12,32,1,6,4,151,1,2,0,0,500,13947
9,2021,10,13,4,0,0,2,411,2,3,0,0,250,10363
7,2014,6,7,8,0,0,4,205,2,3,0,500,0,5496
5,2022,6,11,8,0,0,3,483,0,2,0,0,250,20120
0,2013,2,2,2,0,0,3,554,1,4,0,250,250,14759
6,2021,10,20,8,1,2,4,139,1,3,0,0,250,8622
9,2021,10,16,32,1,6,4,115,0,2,0,0,250,17126
2,2013,4,6,16,0,0,2,453,1,1,1,2000,250,14295
0,2014,4,8,8,1,2,1,107,1,4,0,1000,500,8111
1,2020,6,7,16,0,0,2,574,1,2,0,0,500,26048
0,2010,6,10,2,0,0,2,262,1,1,1,0,1000,13505
6,2014,4,6,16,1,6,1,136,3,2,0,2000,250,10375
3,2017,8,15,2,0,0,2,514,1,0,1,0,1000,18774
1,2011,8,14,8,0,0,3,518,1,0,0,1000,250,23769
8,2010,8,10,16,0,0,3,412,3,2,0,2000,250,16890
6,2016,4,8,16,0,0,2,163,1,1,1,0,1000,12087
3,2023,6,11,16,0,0,1,207,2,1,0,1000,1000,7355
7,2013,2,3,16,0,0,1,108,2,1,0,0,2000,6008
4,2020,8,14,12,1,4,4,63,1,4,0,0,1000,8749
1,2018,8,14,16,0,0,2,427,1,2,0,0,2000,25187
10,2021,6,11,8,0,0,3,524,0,2,0,0,250,23588
4,2010,2,2,12,1,4,4,100,1,3,0,250,2000,7572
2,2015,8,8,16,0,0,1,67,2,2,0,0,2000,7675
3,2012,4,8,12,0,0,2,121,2,4,0,2000,0,6509
1,2015,12,22,16,0,0,3,512,3,0,0,0,2000,18554
5,2013,4,7,16,0,0,2,500,1,0,0,2000,250,22873
10,2013,8,14,8,0,0,2,576,0,2,0,1000,250,17164
3,2014,12,19,8,0,0,2,593,0,0,1,500,250,27553
10,2021,4,5,16,0,0,2,598,3,2,0,0,2000,21537
9,2019,6,8,16,0,0,3,465,1,2,0,0,2000,19223
2,2020,10,10,12,0,0,2,524,1,1,1,0,500,17408
9,2013,6,6,8,0,0,3,519,1,1,1,2000,250,23787
2,2010,4,7,12,0,0,2,437,2,4,0,2000,0,11953
3,2012,2,4,2,0,0,3,427,2,1,0,500,0,9894
7,2015,8,13,12,0,0,2,160,2,3,0,250,0,5524
9,2016,10,13,16,0,0,2,420,3,2,0,0,250,19883
8,2014,6,8,16,1,6,4,120,1,2,0,1000,250,12088
3,2010,12,21,32,1,6,2,182,0,0,0,1000,2000,18554
4,2020,10,14,4,0,0,3,600,1,3,0,0,250,19659
7,2016,6,8,16,0,0,3,146,2,3,0,1000,0,5136
3,2010,12,18,32,1,6,4,180,3,0,0,2000,1000,25121
10,2015,6,6,16,0,0,2,458,3,2,0,0,1000,21962
6,2014,8,12,12,0,0,4,113,2,1,0,250,0,7450
5,2012,4,4,8,0,0,2,449,1,0,0,0,250,22812
9,2011,4,6,16,0,0,2,387,2,1,0,250,0,8459
8,2018,6,12,8,0,0,2,533,3,0,0,0,250,23514
9,2012,2,3,12,0,0,3,127,2,3,0,1000,0,4411
6,2010,4,5,8,0,0,2,430,0,2,0,250,250,16183
8,2022,10,14,8,0,0,2,522,3,2,0,0,500,21351
0,2013,6,9,8,1,2,2,42,1,1,0,2000,1000,7184
1,2011,4,8,16,0,0,3,448,1,2,0,2000,250,23845
3,2020,6,12,16,1,6,4,98,3,0,0,0,250,18928
7,2018,4,4,4,0,0,4,258,2,1,0,250,0,6881
0,2017,10,15,2,0,0,3,70,2,3,0,1000,0,4094
10,2017,10,15,8,0,0,3,501,3,2,0,0,250,18451
4,2011,4,4,12,0,0,3,508,1,1,0,500,125,17975
2,2020,8,8,8,0,0,2,595,0,1,1,0,250,19589
10,2010,8,12,8,0,0,3,452,1,0,0,250,250,19363
5,2010,4,8,8,0,0,3,555,3,0,0,0,1000,24065
0,2021,4,8,16,1,6,4,69,1,2,0,0,1000,17371
5,2023,8,11,16,0,0,2,505,3,0,0,0,250,22469
5,2015,8,9,8,0,0,3,450,1,2,0,0,250,16701
8,2018,6,12,8,0,0,2,462,1,2,0,0,1000,24336
9,2013,4,8,8,0,0,3,563,1,3,0,0,250,14495
1,2010,12,21,8,0,0,3,578,0,0,0,2000,250,22999
5,2021,10,13,16,0,0,3,456,1,2,0,0,1000,17279
10,2021,4,6,8,0,0,2,409,1,0,0,0,250,23163
1,2014,8,12,8,0,0,2,413,3,0,0,0,2000,22328
6,2022,10,15,64,0,0,3,242,2,1,0,0,250,11060
2,2012,4,6,4,0,0,3,274,1,1,1,250,250,9854
3,2014,8,16,8,1,4,2,85,1,2,0,500,2000,8316
8,2022,10,11,8,0,0,3,445,1,2,0,0,250,17773
8,2013,8,12,8,0,0,3,456,3,0,0,1000,250,15375
9,2010,10,13,16,1,6,1,30,1,0,0,500,500,11352
3,2023,12,17,8,1,2,4,95,1,4,0,0,2000,9870
6,2014,6,9,8,0,0,2,524,1,2,0,2000,2000,16339
3,2019,4,6,16,1,6,4,199,1,4,0,0,250,11158
10,2023,12,23,16,0,0,2,484,3,0,0,0,1000,23331
10,2018,8,11,16,0,0,3,454,1,0,0,0,500,21171
5,2019,10,20,8,0,0,3,542,0,2,0,0,250,23907
9,2023,10,13,4,0,0,2,208,2,3,0,250,250,6219
6,2011,8,9,8,0,0,2,489,3,2,0,0,250,17579
3,2016,8,9,16,0,0,2,408,1,2,0,0,250,23036
3,2017,12,15,8,0,0,3,510,3,0,1,0,250,15641
9,2013,6,12,4,0,0,3,595,1,3,0,0,1000,18810
8,2014,4,8,32,1,6,1,79,3,2,0,250,500,11993
0,2016,4,4,32,0,0,3,587,2,2,0,250,0,15328
5,2019,4,6,16,0,0,2,499,0,2,0,0,500,18609
1,2011,12,16,8,0,0,2,583,3,2,0,250,250,20704
2,2021,10,12,12,0,0,4,57,2,1,0,2000,0,6451
4,2019,12,15,8,1,2,4,38,1,2,0,0,2000,8933
1,2014,6,10,16,0,0,3,516,1,2,0,0,1000,20660
6,2019,8,10,4,0,0,2,225,2,3,0,0,2000,7032
7,2021,4,7,32,0,0,4,66,2,3,0,250,0,4749
8,2019,10,12,8,0,0,3,530,0,0,0,0,1000,18170
5,2016,10,20,8,0,0,2,550,3,0,0,0,2000,25832
6,2010,4,6,6,0,0,3,271,1,0,1,500,250,12444
2,2010,6,6,8,0,0,3,568,1,1,0,0,1000,20322
5,2020,4,6,16,0,0,3,522,0,0,0,0,250,15669
8,2010,10,17,16,0,0,2,446,3,0,0,0,2000,23928
1,2014,12,24,16,0,0,2,472,1,2,0,1000,250,24068
7,2013,4,6,12,0,0,1,128,2,1,0,1000,0,5133
4,2021,12,18,16,1,4,4,40,0,2,0,0,500,10157
4,2018,6,9,12,1,2,3,172,1,3,0,0,250,8618
0,2013,2,3,4,0,0,3,555,1,3,0,500,500,18719
4,2018,4,6,32,0,0,2,543,1,4,0,0,1000,16821
10,2012,8,8,8,0,0,3,475,0,2,0,250,250,14848
6,2014,6,8,8,0,0,4,382,2,3,0,500,0,8702
5,2013,6,11,16,0,0,3,442,3,2,0,250,250,16858
7,2016,6,11,4,0,0,1,154,2,1,0,500,0,5771
6,2021,8,10,8,0,0,2,476,1,0,0,0,250,23558
6,2020,10,15,8,0,0,3,87,1,0,1,0,500,10758
4,2011,6,11,8,0,0,2,500,1,1,0,0,250,16893
3,2021,12,12,32,1,6,4,94,1,0,0,0,250,23183
0,2011,12,24,16,0,0,2,403,3,0,0,1000,250,17954
3,2016,4,4,16,0,0,4,77,2,4,0,1000,0,6681
7,2010,2,4,2,0,0,1,222,2,3,0,0,250,6517
2,2021,8,12,16,0,0,2,142,2,3,0,250,0,7325
1,2017,12,23,16,0,0,3,502,1,0,0,0,500,16669
7,2023,6,9,6,0,0,2,77,2,1,0,0,500,5220
7,2018,8,12,64,0,0,3,96,2,1,0,1000,0,6412
6,2022,6,8,6,0,0,3,466,1,0,1,0,1000,13757
9,2011,2,2,12,0,0,3,337,2,2,0,500,0,9869
5,2013,4,8,16,0,0,3,462,1,2,0,1000,250,24186
8,2018,8,13,8,0,0,2,588,1,2,0,0,500,22492
4,2020,6,6,12,1,4,4,64,1,3,0,0,2000,6915
6,2019,10,18,8,0,0,3,529,0,0,0,0,250,16940
8,2021,8,10,32,1,6,4,51,0,2,0,0,250,16127
0,2023,8,8,12,1,8,4,35,0,1,0,0,250,10105
9,2021,4,6,12,1,6,4,90,1,2,0,0,250,9387
2,2011,6,9,12,0,0,1,56,2,2,0,1000,0,7147
3,2014,4,6,12,0,0,3,590,1,3,0,2000,250,16423
5,2023,4,7,16,0,0,2,567,1,2,0,0,250,22555
8,2013,10,13,32,1,6,3,58,3,2,0,1000,2000,15396
6,2014,4,6,16,1,6,2,193,3,2,0,0,1000,19564
4,2010,4,8,12,1,2,3,31,1,2,0,250,125,6832
9,2017,8,10,32,0,0,3,589,1,4,0,0,250,19650
5,2012,4,8,8,0,0,3,407,0,0,0,0,500,24147
4,2020,8,15,16,1,6,4,38,1,2,0,0,500,9478
5,2014,8,9,16,0,0,2,588,0,0,0,1000,250,17310
1,2021,8,13,8,0,0,2,593,1,0,0,0,250,21784
9,2023,8,9,16,0,0,3,581,1,0,1,0,500,15195
2,2016,4,4,4,0,0,4,483,2,1,0,250,0,11779
7,2018,6,8,32,0,0,1,72,2,1,0,500,0,4859
9,2016,8,10,12,0,0,3,383,1,1,1,0,2000,13604
3,2016,10,11,4,0,0,1,215,2,1,0,1000,0,6494
8,2013,6,7,8,0,0,2,587,1,2,0,250,250,24788
10,2022,6,10,16,0,0,3,493,3,0,0,0,250,16836
10,2012,4,4,8,0,0,2,419,0,0,0,250,250,15850
5,2018,12,15,16,0,0,2,597,1,2,0,0,250,21667
4,2014,6,9,8,0,0,3,583,1,1,0,250,500,16833
2,2019,10,20,12,0,0,1,464,2,2,0,1000,0,13522
6,2012,6,12,4,0,0,1,223,2,3,0,0,500,8934
2,2011,4,6,12,0,0,2,270,1,1,1,500,250,12295
9,2013,4,6,16,0,0,2,466,0,0,1,1000,250,22787
10,2015,4,4,8,0,0,3,592,0,2,0,0,500,20982
3,2019,10,14,32,1,6,4,194,0,0,0,0,1000,23992
9,2012,2,2,2,0,0,3,566,1,3,0,500,500,14182
10,2012,6,6,8,0,0,2,476,1,0,0,2000,250,14766
0,2020,8,12,2,0,0,3,209,2,2,0,1000,0,9041
10,2010,10,19,8,0,0,2,538,0,2,0,2000,250,26722
7,2015,4,5,2,0,0,3,262,2,1,0,1000,0,6951
9,2018,6,7,12,0,0,3,432,2,1,0,2000,0,11745
4,2014,8,8,8,1,4,3,93,1,3,0,500,125,6999
8,2018,6,7,8,0,0,2,428,1,0,0,0,250,18727
3,2023,12,16,12,1,4,4,78,0,4,0,0,500,11296
5,2012,10,15,16,0,0,2,531,3,0,0,250,250,20538
2,2014,4,4,8,0,0,2,503,3,1,1,1000,250,20021
10,2023,6,12,8,0,0,2,494,1,0,0,0,2000,21267
4,2019,12,16,12,1,2,4,148,1,4,0,0,250,8236
6,2010,2,4,6,0,0,2,589,1,1,0,500,1000,17131
3,2020,6,9,64,0,0,2,592,1,3,0,0,2000,17785
3,2022,8,11,8,1,4,4,175,1,1,0,0,2000,9944
9,2016,6,10,12,1,6,3,68,0,1,0,0,2000,10325
6,2017,10,19,4,0,0,2,127,1,0,1,0,1000,10186
10,2021,6,11,16,0,0,2,444,3,2,0,0,250,21801
8,2021,4,5,16,0,0,2,419,0,0,0,0,250,16651
10,2011,8,16,8,0,0,3,489,0,2,0,500,250,24141
2,2012,4,7,8,0,0,4,119,2,4,0,2000,0,7424
6,2017,8,14,2,0,0,3,598,1,3,0,0,2000,20023
6,2011,4,8,4,0,0,3,574,1,3,0,500,125,18091
4,2016,6,12,12,1,4,2,139,0,1,0,0,1000,10621
2,2013,4,8,8,0,0,2,547,1,0,1,250,250,18665
4,2014,8,8,16,1,6,2,153,0,3,0,2000,2000,13100
2,2014,6,8,12,0,0,2,94,1,1,1,500,250,7648
4,2016,6,12,8,1,4,4,128,1,4,0,0,1000,8683
8,2010,12,17,32,1,6,1,61,1,0,0,250,250,18538
7,2015,4,7,12,0,0,3,118,2,3,0,500,0,5397
7,2014,4,8,4,0,0,4,72,2,3,0,250,0,3750
8,2023,6,10,8,0,0,3,483,1,0,0,0,2000,20160
9,2013,6,6,12,0,0,3,595,2,3,0,1000,0,12010
8,2018,10,14,8,0,0,2,413,3,2,0,0,1000,18533
2,2011,12,14,16,0,0,3,443,3,0,0,1000,250,20768
3,2019,8,8,16,0,0,2,499,3,2,0,0,1000,17490
7,2019,12,13,32,0,0,4,191,2,1,0,250,0,7742
5,2018,10,10,16,0,0,2,490,1,2,0,0,250,19961
8,2012,4,8,8,0,0,3,530,0,2,0,250,250,24924
4,2010,6,8,12,0,0,3,559,1,4,0,0,1000,18667
2,2019,8,16,16,0,0,3,547,1,0,0,0,1000,20635
10,2021,4,6,8,0,0,3,520,3,0,0,0,250,24436
7,2014,4,4,16,0,0,3,37,2,3,0,0,2000,4427
10,2014,6,10,8,0,0,3,591,1,2,0,500,250,17387
10,2010,4,5,16,0,0,2,521,0,2,0,2000,250,17009
9,2012,6,12,8,1,4,2,63,1,4,0,250,125,7147
1,2021,10,11,16,0,0,2,520,3,2,0,0,250,18888
9,2014,6,11,12,0,0,2,41,1,0,1,2000,250,10159
2,2017,8,12,4,0,0,2,121,2,1,0,500,0,7846
3,2011,8,13,8,0,0,2,445,0,0,1,500,250,20153
8,2013,8,13,16,1,6,4,154,3,0,0,1000,2000,16509
9,2012,4,6,8,0,0,3,418,1,1,1,250,250,15754
3,2023,6,12,2,0,0,2,467,1,0,1,0,500,14999
1,2012,8,12,8,0,0,2,471,3,0,0,250,250,17019
4,2015,4,5,16,1,4,3,63,0,2,0,0,2000,10765
6,2015,8,12,12,1,2,2,47,1,3,0,0,1000,7543
5,2016,8,15,16,0,0,2,454,1,0,0,0,250,14736
9,2021,10,12,8,1,2,4,128,1,4,0,0,250,7632
8,2018,6,9,32,1,6,2,49,3,2,0,0,250,15098
0,2013,6,10,16,0,0,2,583,1,4,0,0,500,20171
6,2019,10,12,8,0,0,3,519,1,2,0,0,250,17799
2,2020,12,15,16,0,0,2,546,1,1,1,0,250,16897
0,2011,12,23,12,1,6,3,47,3,2,0,500,500,10188
4,2011,8,16,12,1,4,2,112,1,2,0,2000,1000,10741
5,2013,8,13,16,0,0,2,430,0,0,0,250,250,16028
9,2014,6,9,8,1,2,4,175,1,2,0,250,125,8411
10,2011,8,12,16,0,0,2,512,0,0,0,500,250,24534
2,2020,4,5,16,0,0,2,495,3,0,1,0,1000,16185
0,2019,12,15,64,0,0,2,586,1,1,0,0,500,21871
6,2018,8,12,6,0,0,3,599,1,3,0,0,250,18202
10,2013,10,17,8,0,0,3,537,0,2,0,500,250,22498
6,2011,10,17,16,1,4,2,187,3,3,0,500,125,10826
8,2016,8,14,32,1,6,3,125,0,0,0,0,2000,22470
0,2019,6,9,6,0,0,1,393,2,4,0,500,0,11915
10,2021,12,14,8,0,0,2,473,1,0,0,0,2000,21782
3,2021,12,22,2,0,0,2,339,2,3,0,250,0,9258
9,2023,8,8,12,0,0,4,205,2,3,0,0,250,8149
8,2020,8,12,16,1,6,4,41,1,0,0,0,500,11441
5,2014,6,8,8,0,0,3,443,3,2,0,2000,250,16518
8,2023,12,20,16,1,8,4,104,1,0,0,0,1000,23431
8,2017,12,22,16,1,6,4,104,1,0,0,0,500,21462
4,2023,10,16,12,1,2,4,56,1,2,0,0,250,8585
10,2015,8,10,16,0,0,3,495,1,0,0,0,2000,20708
10,2010,6,11,16,0,0,2,480,0,0,0,250,250,24765
6,2020,6,7,16,0,0,2,85,2,2,0,1000,0,6419
2,2015,6,6,6,0,0,4,84,2,1,0,500,0,4873
10,2010,4,8,8,0,0,3,485,1,2,0,250,250,19774
10,2022,6,8,16,0,0,3,565,3,0,0,0,1000,16510
0,2010,4,6,16,0,0,2,592,2,3,0,0,1000,12720
7,2012,4,4,12,0,0,3,30,2,1,0,500,0,2981
8,2020,12,20,32,1,6,4,120,0,2,0,0,250,15086
7,2011,2,3,16,0,0,2,99,2,3,0,500,0,3810
4,2020,6,6,16,0,0,3,543,1,4,0,0,250,20090
3,2018,4,5,2,0,0,3,74,1,0,1,0,250,8514
5,2019,6,12,8,0,0,2,530,0,0,0,0,500,24829
4,2019,8,14,2,0,0,2,570,1,4,0,0,250,18910
9,2016,4,7,6,0,0,3,92,2,3,0,250,0,6171
1,2021,10,18,8,0,0,2,439,3,2,0,0,1000,17690
8,2011,4,7,32,1,6,1,50,1,2,0,2000,1000,17001
1,2022,6,8,8,0,0,2,523,3,2,0,0,250,20617
1,2013,4,5,16,0,0,3,558,0,0,0,2000,250,16387
4,2018,4,4,12,1,4,2,153,1,3,0,0,500,9666
8,2012,6,7,32,1,6,3,167,0,0,0,0,2000,25288
10,2021,4,7,8,0,0,3,573,3,2,0,0,500,24611
6,2017,12,12,16,1,6,4,49,3,1,0,0,1000,9802
9,2016,8,8,8,1,2,4,57,1,3,0,0,2000,7515
2,2015,4,4,4,0,0,1,562,2,1,0,0,500,10957
7,2015,4,7,16,0,0,1,181,2,3,0,1000,0,5763
10,2013,8,11,16,0,0,2,575,1,2,0,1000,250,19380
2,2012,4,4,12,0,0,4,345,2,4,0,1000,0,10680
1,2012,8,9,16,0,0,3,587,3,0,0,1000,250,16733
0,2018,8,15,16,0,0,3,583,0,0,0,0,250,19759
9,2015,4,7,12,1,4,2,82,1,1,0,0,250,7131
3,2020,6,6,8,0,0,3,484,3,1,1,0,500,17935
0,2016,10,15,16,0,0,3,475,3,2,0,0,2000,21305
10,2018,12,23,8,0,0,2,483,1,2,0,0,2000,16233
2,2017,4,6,2,0,0,3,482,2,1,0,500,0,10251
3,2013,4,5,2,0,0,2,185,2,3,0,500,0,6008
9,2010,6,11,6,0,0,3,550,1,2,0,500,2000,15692
3,2022,8,9,2,0,0,4,260,2,1,0,0,2000,7526
1,2014,4,6,8,0,0,3,592,1,2,0,1000,250,21463
10,2010,12,14,16,0,0,2,485,0,2,0,1000,250,23229
4,2012,4,5,8,1,4,4,76,1,2,0,0,250,7973
2,2020,8,11,12,0,0,3,515,2,2,0,2000,0,14507
3,2010,2,3,8,0,0,4,465,2,3,0,1000,0,9728
10,2019,4,4,8,0,0,3,544,0,2,0,0,250,16049
1,2014,10,12,16,0,0,3,559,0,0,0,1000,250,26931
7,2022,8,16,8,0,0,2,30,2,1,0,1000,2000,6031
1,2021,10,16,16,0,0,2,403,0,0,0,0,1000,16212
8,2011,10,19,16,0,0,3,551,0,2,0,500,250,26040
1,2019,12,23,16,0,0,2,487,0,0,0,0,500,18901
4,2016,8,9,12,1,2,1,134,1,1,0,0,250,8165
6,2019,4,7,6,0,0,3,494,2,1,0,0,1000,12570
9,2017,4,4,16,0,0,1,140,2,4,0,250,0,6385
8,2016,12,13,32,1,6,1,183,1,2,0,0,2000,22168
8,2019,6,8,32,1,6,4,56,3,0,0,0,2000,19371
0,2018,4,8,16,1,6,4,171,3,2,0,0,500,12158
10,2015,6,6,16,0,0,3,509,3,2,0,0,500,15455
0,2015,10,14,12,1,2,2,81,1,4,0,0,250,8877
10,2019,6,11,16,0,0,3,426,3,2,0,0,250,23340
6,2019,12,23,8,1,2,4,158,1,3,0,0,250,10069
9,2010,4,8,16,1,6,3,99,1,4,0,500,1000,10310
9,2018,8,8,4,0,0,1,276,2,1,0,500,0,10013
1,2013,10,17,8,0,0,2,453,1,2,0,2000,250,19329
1,2014,8,11,16,0,0,3,502,1,0,0,250,250,24943
10,2013,6,8,16,0,0,2,431,0,2,0,2000,250,21311
6,2023,6,9,32,0,0,2,158,2,2,0,0,2000,8929
6,2019,10,19,12,1,2,4,36,1,2,0,0,2000,8623
10,2021,10,14,8,0,0,2,477,0,0,0,0,1000,22254
7,2017,8,11,6,0,0,2,80,2,3,0,250,0,4646
0,2021,12,13,6,0,0,3,576,1,2,0,0,500,21534
9,2013,4,7,8,1,2,1,52,1,3,0,500,1000,6671
8,2023,10,17,16,0,0,2,460,1,0,0,0,250,17843
7,2011,6,7,6,0,0,4,212,2,1,0,0,250,6046
2,2021,6,8,8,0,0,2,544,2,1,0,1000,0,13222
8,2021,4,8,16,1,6,4,70,3,2,0,0,500,14907
4,2021,6,12,16,0,0,3,594,1,2,0,0,500,21695
7,2018,8,13,6,0,0,4,81,2,1,0,250,0,4754
9,2022,6,10,32,1,8,4,109,0,0,0,0,1000,23157
0,2017,10,12,4,0,0,3,516,1,4,0,0,2000,15262
10,2023,10,12,8,0,0,3,407,1,0,0,0,2000,23697
3,2014,6,9,2,0,0,2,91,2,1,0,2000,0,5164
0,2014,10,18,2,0,0,2,330,2,1,0,0,500,9334
0,2012,12,20,16,1,6,1,183,0,0,0,0,2000,19311
4,2021,12,23,4,0,0,2,571,1,2,0,0,500,17202
2,2015,6,10,8,0,0,2,34,2,3,0,1000,0,3583
2,2011,2,3,16,0,0,4,99,2,1,0,0,500,5777
8,2014,10,18,16,1,6,4,177,3,0,0,0,250,18903
0,2011,6,8,16,0,0,3,450,1,1,1,1000,250,16223
3,2022,12,22,6,0,0,3,175,1,0,1,0,2000,14289
2,2013,4,5,16,0,0,2,284,1,0,1,250,250,12984
6,2020,12,14,32,1,6,4,87,0,2,0,0,250,19003
0,2010,12,18,12,1,4,2,157,0,1,0,0,250,12127
5,2019,8,13,8,0,0,3,478,3,2,0,0,500,22477
3,2017,4,7,64,0,0,4,197,2,4,0,1000,0,9402
1,2020,6,9,16,0,0,2,539,3,0,0,0,2000,21044
10,2023,12,14,16,0,0,2,416,1,2,0,0,1000,16105
2,2016,4,5,4,0,0,3,55,2,1,0,0,250,5392
3,2020,12,17,6,0,0,3,66,2,2,0,2000,0,6768
9,2016,6,8,12,1,2,3,76,1,1,0,0,2000,8736
4,2017,10,19,16,1,6,2,143,0,2,0,0,2000,12498
5,2012,4,6,16,0,0,2,564,1,2,0,0,250,24532
10,2023,12,21,8,0,0,2,558,1,2,0,0,500,21538
10,2023,6,7,8,0,0,2,598,1,2,0,0,250,23498
7,2022,10,12,2,0,0,3,112,2,1,0,1000,250,4884
10,2018,12,16,16,0,0,3,428,3,0,0,0,250,23965
10,2015,12,19,16,0,0,2,526,3,2,0,0,1000,25378
7,2011,4,5,16,0,0,4,117,2,3,0,2000,0,4585
6,2023,8,12,16,0,0,2,572,1,0,0,0,1000,23651
1,2010,12,20,16,0,0,2,400,1,2,0,250,250,20293
6,2020,6,11,32,0,0,3,389,1,0,1,0,1000,16132
7,2014,10,10,2,0,0,4,182,2,3,0,500,0,5508
7,2010,2,3,6,0,0,4,233,2,3,0,1000,0,5460
4,2010,4,4,2,0,0,3,573,1,1,0,2000,125,15341
2,2012,2,3,8,0,0,4,120,2,1,0,1000,0,4116
10,2018,8,11,8,0,0,2,462,0,0,0,0,1000,24405
3,2013,12,21,32,1,6,2,92,3,0,0,250,2000,16515
4,2022,4,7,12,1,2,4,100,1,3,0,0,1000,7977
1,2020,6,11,8,0,0,2,517,0,0,0,0,1000,19531
3,2013,4,6,8,0,0,2,505,1,2,0,0,500,24625
0,2019,10,10,12,0,0,4,567,2,1,0,500,0,12289
0,2019,6,6,12,0,0,3,77,1,0,1,0,250,7959
9,2014,10,15,32,1,6,1,144,1,2,0,1000,125,23758
3,2015,6,6,32,1,6,2,52,1,0,0,0,250,21473
9,2018,4,4,2,0,0,1,516,2,1,0,250,0,11674
6,2010,10,14,32,1,6,4,79,1,0,0,0,1000,23257
1,2019,4,5,8,0,0,2,457,3,0,0,0,250,22000
0,2013,6,9,6,0,0,3,579,1,4,0,500,1000,18091
7,2010,2,3,12,0,0,3,224,2,3,0,0,2000,6714
7,2020,8,15,6,0,0,1,249,2,3,0,500,0,6799
0,2013,8,10,8,0,0,3,449,1,2,0,1000,250,18323
1,2020,10,12,8,0,0,2,574,0,2,0,0,1000,23327
1,2021,8,14,16,0,0,2,595,0,2,0,0,250,23650
5,2022,12,16,8,0,0,3,440,1,0,0,0,1000,15992
2,2021,12,19,32,0,0,2,579,1,4,0,0,500,18904
2,2023,8,8,2,0,0,1,395,2,1,0,0,250,9103
4,2015,12,17,16,1,6,3,138,3,4,0,0,250,11866
3,2012,4,8,2,0,0,3,404,1,1,1,250,250,11999
6,2013,2,4,8,1,2,1,96,1,3,0,2000,500,6130
6,2022,12,24,8,0,0,3,519,1,4,0,0,250,16852
5,2015,4,6,16,0,0,2,431,3,2,0,0,250,19333
5,2016,12,12,8,0,0,3,521,1,2,0,0,1000,20709
3,2012,2,4,2,0,0,3,152,1,0,1,0,250,11444
10,2010,10,17,8,0,0,2,420,0,0,0,0,250,22776
4,2014,6,8,12,1,4,1,174,1,2,0,500,1000,10059
8,2023,10,12,32,1,12,4,136,1,2,0,0,500,24499
2,2016,4,4,16,0,0,3,415,3,1,1,0,500,19282
1,2013,4,7,8,0,0,2,537,0,0,0,2000,250,20765
2,2011,4,4,8,0,0,3,578,1,2,0,500,125,16460
10,2022,6,8,8,0,0,2,591,1,2,0,0,500,18749
10,2013,10,16,8,0,0,2,412,3,2,0,250,250,14656
6,2010,4,7,8,0,0,3,47,2,1,0,0,250,6469
7,2019,8,12,16,0,0,1,67,2,1,0,0,2000,5876
3,2017,12,14,16,1,4,4,105,0,2,0,0,250,10661
3,2016,10,17,4,0,0,2,421,2,1,0,2000,0,12986
